# STN,YYYYMMDD,   FG,   TG,   RH,   PG,   NG,   UG
370,20071028,46,95,14,10206,8,80
370,20071029,28,90,118,10121,8,96
370,20071030,23,75,10,10194,5,91
370,20071031,25,80,0,10293,5,87
370,20071101,29,114,0,10313,8,89
370,20071102,25,125,8,10320,8,97
370,20071103,23,122,5,10285,8,97
370,20071104,14,94,0,10287,8,88
370,20071105,37,96,19,10258,8,87
370,20071106,38,77,14,10268,4,86
370,20071107,54,93,0,10213,6,88
370,20071108,53,90,71,10134,7,94
370,20071109,47,52,100,10160,7,86
370,20071110,52,87,83,10141,8,88
370,20071111,61,82,42,10106,6,84
370,20071112,37,50,0,10196,4,82
370,20071113,47,47,44,10099,8,94
370,20071114,41,30,2,10149,5,85
370,20071115,20,13,0,10264,4,84
370,20071116,23,19,0,10287,5,86
370,20071117,26,16,0,10261,0,87
370,20071118,33,25,0,10123,0,86
370,20071119,36,44,6,10080,8,85
370,20071120,35,76,12,10083,8,80
370,20071121,39,90,6,10055,5,86
370,20071122,35,77,0,10060,1,91
370,20071123,35,47,0,10166,5,90
370,20071124,36,31,0,10234,5,88
370,20071125,47,61,42,10189,7,90
370,20071126,33,45,6,10264,7,86
370,20071127,23,53,0,10284,8,93
370,20071128,35,50,0,10199,8,84
370,20071129,56,53,31,10081,7,93
370,20071130,57,63,77,10078,7,96
370,20071201,79,87,51,10033,5,81
370,20071202,91,90,96,9938,7,85
370,20071203,61,67,104,9968,7,84
370,20071204,46,70,16,10146,7,93
370,20071205,70,114,13,10122,8,84
370,20071206,75,103,136,10084,7,92
370,20071207,86,98,75,9975,7,79
370,20071208,66,63,70,10012,8,85
370,20071209,62,78,44,9868,6,85
370,20071210,34,68,7,10011,7,95
370,20071211,38,47,7,10258,4,84
370,20071212,12,23,0,10375,7,96
370,20071213,23,12,0,10418,6,97
370,20071214,28,5,0,10397,7,89
370,20071215,36,13,0,10373,4,80
370,20071216,36,-10,0,10383,1,82
370,20071217,52,-6,0,10365,2,81
370,20071218,37,-17,0,10373,1,89
370,20071219,28,-20,0,10396,2,91
370,20071220,23,-40,-1,10362,8,98
370,20071221,9,-44,-1,10294,8,98
370,20071222,14,-34,0,10264,1,97
370,20071223,20,18,-1,10286,6,91
370,20071224,30,17,0,10269,6,95
370,20071225,50,38,1,10191,6,74
370,20071226,39,37,12,10258,8,97
370,20071227,51,46,0,10302,8,93
370,20071228,60,66,0,10245,4,86
370,20071229,72,60,20,10140,6,87
370,20071230,39,58,12,10230,7,87
370,20071231,14,45,18,10289,8,99
370,20080101,28,28,5,10255,7,96
370,20080102,43,-4,0,10193,1,81
370,20080103,53,8,6,10070,7,72
370,20080104,42,33,3,10074,8,76
370,20080105,58,67,92,10018,7,90
370,20080106,39,42,1,10105,4,91
370,20080107,79,73,40,10101,6,79
370,20080108,55,58,-1,10175,5,87
370,20080109,57,62,10,10122,6,87
370,20080110,69,78,-1,10097,6,81
370,20080111,58,102,34,9993,8,81
370,20080112,61,60,12,10061,6,82
370,20080113,50,54,0,10125,4,76
370,20080114,61,69,6,10044,7,78
370,20080115,92,88,40,9946,8,80
370,20080116,49,67,1,9959,6,87
370,20080117,58,69,21,10048,7,90
370,20080118,80,98,18,10116,8,87
370,20080119,80,121,158,10186,8,94
370,20080120,86,117,21,10201,8,89
370,20080121,88,97,57,10115,8,88
370,20080122,38,43,33,10218,3,83
370,20080123,53,61,4,10278,8,84
370,20080124,47,75,33,10279,6,87
370,20080125,63,53,0,10362,3,84
370,20080126,67,74,0,10329,4,85
370,20080127,50,80,0,10314,8,86
370,20080128,27,76,0,10335,8,84
370,20080129,28,56,0,10282,8,81
370,20080130,34,33,33,10242,6,93
370,20080131,87,37,59,10106,6,87
370,20080201,75,54,0,9972,5,76
370,20080202,53,23,119,10136,5,83
370,20080203,51,31,0,10108,1,70
370,20080204,52,57,5,10035,5,83
370,20080205,75,77,175,10074,8,87
370,20080206,58,69,45,10202,6,88
370,20080207,29,43,0,10366,5,83
370,20080208,27,57,0,10358,1,66
370,20080209,24,64,0,10345,0,57
370,20080210,22,64,0,10354,0,60
370,20080211,21,60,0,10354,0,75
370,20080212,20,46,0,10355,0,81
370,20080213,26,14,0,10369,8,99
370,20080214,32,24,0,10375,8,96
370,20080215,52,28,0,10394,2,66
370,20080216,37,4,0,10441,0,57
370,20080217,12,1,0,10401,0,60
370,20080218,8,-12,0,10342,1,85
370,20080219,22,10,0,10261,5,94
370,20080220,24,37,0,10195,4,84
370,20080221,63,75,-1,10218,8,89
370,20080222,75,100,-1,10225,8,84
370,20080223,51,95,-1,10264,7,83
370,20080224,36,99,8,10192,7,78
370,20080225,36,85,16,10197,4,80
370,20080226,68,102,46,10079,6,84
370,20080227,43,56,0,10169,2,81
370,20080228,23,65,0,10202,6,85
370,20080229,58,80,58,10114,8,89
370,20080301,91,91,43,10025,7,72
370,20080302,68,103,8,10075,7,74
370,20080303,55,61,1,10098,6,71
370,20080304,43,29,12,10192,5,81
370,20080305,31,21,0,10303,3,75
370,20080306,53,64,-1,10224,8,86
370,20080307,42,70,8,10140,7,85
370,20080308,48,65,0,10091,4,77
370,20080309,57,78,12,9998,7,85
370,20080310,84,63,41,9853,6,80
370,20080311,87,85,66,9874,7,82
370,20080312,99,79,44,9977,6,66
370,20080313,63,79,13,10115,6,73
370,20080314,37,75,11,10111,6,80
370,20080315,28,102,0,10074,6,78
370,20080316,47,89,80,10003,8,91
370,20080317,42,48,-1,10135,7,74
370,20080318,35,36,-1,10156,4,78
370,20080319,41,39,10,10168,5,80
370,20080320,62,49,171,10085,8,88
370,20080321,59,42,72,9819,6,85
370,20080322,50,24,11,9914,7,85
370,20080323,25,15,0,9994,4,72
370,20080324,33,12,28,9954,7,93
370,20080325,47,11,23,10027,6,87
370,20080326,20,32,31,10009,     ,94
370,20080327,24,57,10,10002,8,92
370,20080328,58,75,43,10046,7,83
370,20080329,72,94,-1,10123,5,65
370,20080330,43,93,69,10056,7,77
370,20080331,27,94,8,10163,4,78
370,20080401,49,86,13,10199,5,85
370,20080402,45,85,4,10217,6,81
370,20080403,40,75,3,10271,7,82
370,20080404,24,80,19,10257,8,87
370,20080405,31,74,79,10096,7,91
370,20080406,30,42,-1,10024,4,71
370,20080407,22,33,-1,10032,3,75
370,20080408,19,45,0,10048,3,69
370,20080409,19,54,0,9996,4,65
370,20080410,15,66,0,9993,2,63
370,20080411,32,79,0,10003,3,66
370,20080412,52,86,0,10075,3,67
370,20080413,27,87,-1,10107,7,73
370,20080414,32,80,-1,10137,7,77
370,20080415,29,52,21,10216,4,77
370,20080416,21,43,0,10208,3,71
370,20080417,45,64,0,10092,2,64
370,20080418,63,85,0,10002,4,68
370,20080419,48,91,5,10000,7,78
370,20080420,43,118,0,10046,5,73
370,20080421,55,128,0,10034,2,63
370,20080422,45,130,0,10095,4,62
370,20080423,27,130,46,10173,5,74
370,20080424,40,123,9,10220,5,78
370,20080425,33,110,0,10275,5,79
370,20080426,24,150,0,10265,4,63
370,20080427,39,172,0,10165,4,51
370,20080428,26,119,126,10065,7,85
370,20080429,47,113,21,10018,7,80
370,20080430,60,123,2,9987,6,67
